domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",servic research,research problem,1,0.0,2021.0,,078d1a49-9a4b-42f1-a68d-ebb38076bc09
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network ann model,analysi dea,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network ann model,dea model network,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network ann model,model network ann,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network ann model,capabl data,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network ann model,network ann,1,0.0,2021.0,,7ac3aa16-1dd1-4f9d-a979-bb83d2c7587c
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",capabl data,data envelop,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",capabl data,analysi dea,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",capabl data,network ann model,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",capabl data,dea model network,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",capabl data,model network ann,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",capabl data,network ann,1,0.0,2021.0,,7ac3aa16-1dd1-4f9d-a979-bb83d2c7587c
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",analysi dea,data envelop,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",analysi dea,network ann model,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",analysi dea,dea model network,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",analysi dea,model network ann,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",analysi dea,capabl data,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",data envelop,analysi dea,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",data envelop,network ann model,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",data envelop,dea model network,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",data envelop,model network ann,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",data envelop,capabl data,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",data envelop,network ann,1,0.0,2021.0,,7ac3aa16-1dd1-4f9d-a979-bb83d2c7587c
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",dea model network,data envelop,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",dea model network,analysi dea,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",dea model network,network ann model,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",dea model network,model network ann,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",dea model network,capabl data,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",dea model network,network ann,1,0.0,2021.0,,7ac3aa16-1dd1-4f9d-a979-bb83d2c7587c
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",model network ann,data envelop,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",model network ann,analysi dea,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",model network ann,network ann model,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",model network ann,dea model network,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",model network ann,capabl data,1,0.0,2020.0,,4d2126b2-821e-480f-a5a9-f5505302584d
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",model network ann,network ann,1,0.0,2021.0,,7ac3aa16-1dd1-4f9d-a979-bb83d2c7587c
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",peertop energi,peertop energi trade,1,0.0,2019.0,,ae5b0e13-5adb-4612-a453-5e2825b3b75b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",peertop energi,energi trade,1,0.0,2019.0,,ae5b0e13-5adb-4612-a453-5e2825b3b75b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",peertop energi,paper optim,1,0.0,2019.0,,ae5b0e13-5adb-4612-a453-5e2825b3b75b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",peertop energi trade,energi trade,1,0.0,2019.0,,ae5b0e13-5adb-4612-a453-5e2825b3b75b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",peertop energi trade,paper optim,1,0.0,2019.0,,ae5b0e13-5adb-4612-a453-5e2825b3b75b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",peertop energi trade,peertop energi,1,0.0,2019.0,,ae5b0e13-5adb-4612-a453-5e2825b3b75b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",paper optim,peertop energi trade,1,0.0,2019.0,,ae5b0e13-5adb-4612-a453-5e2825b3b75b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",paper optim,energi trade,1,0.0,2019.0,,ae5b0e13-5adb-4612-a453-5e2825b3b75b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",paper optim,peertop energi,1,0.0,2019.0,,ae5b0e13-5adb-4612-a453-5e2825b3b75b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",energi trade,peertop energi trade,1,0.0,2019.0,,ae5b0e13-5adb-4612-a453-5e2825b3b75b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",energi trade,paper optim,1,0.0,2019.0,,ae5b0e13-5adb-4612-a453-5e2825b3b75b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",energi trade,peertop energi,1,0.0,2019.0,,ae5b0e13-5adb-4612-a453-5e2825b3b75b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",adhoc iot,wireless adhoc,1,0.0,2020.0,,b207cec4-3aca-464c-b3d2-5cfd34987d70
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",adhoc iot,waiot network network,1,0.0,2020.0,,b207cec4-3aca-464c-b3d2-5cfd34987d70
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",adhoc iot,wireless adhoc iot,1,0.0,2020.0,,b207cec4-3aca-464c-b3d2-5cfd34987d70
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless adhoc iot,wireless adhoc,1,0.0,2020.0,,b207cec4-3aca-464c-b3d2-5cfd34987d70
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless adhoc iot,waiot network network,1,0.0,2020.0,,b207cec4-3aca-464c-b3d2-5cfd34987d70
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless adhoc iot,adhoc iot,1,0.0,2020.0,,b207cec4-3aca-464c-b3d2-5cfd34987d70
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",waiot network network,wireless adhoc,1,0.0,2020.0,,b207cec4-3aca-464c-b3d2-5cfd34987d70
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",waiot network network,adhoc iot,1,0.0,2020.0,,b207cec4-3aca-464c-b3d2-5cfd34987d70
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",waiot network network,wireless adhoc iot,1,0.0,2020.0,,b207cec4-3aca-464c-b3d2-5cfd34987d70
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless adhoc,waiot network network,1,0.0,2020.0,,b207cec4-3aca-464c-b3d2-5cfd34987d70
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless adhoc,adhoc iot,1,0.0,2020.0,,b207cec4-3aca-464c-b3d2-5cfd34987d70
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless adhoc,wireless adhoc iot,1,0.0,2020.0,,b207cec4-3aca-464c-b3d2-5cfd34987d70
Cryptography and Security(81.74%) | Computation and Language(80.62%) | Information Retrieval(75.83%),target system,interfer minim,1,0.0,2017.0,,329d5eef-49b5-4b14-a80c-92eea7bbe2a1
Cryptography and Security(81.74%) | Computation and Language(80.62%) | Information Retrieval(75.83%),target system,minim target,1,0.0,2017.0,,329d5eef-49b5-4b14-a80c-92eea7bbe2a1
Cryptography and Security(81.74%) | Computation and Language(80.62%) | Information Retrieval(75.83%),interfer minim,target system,1,0.0,2017.0,,329d5eef-49b5-4b14-a80c-92eea7bbe2a1
Cryptography and Security(81.74%) | Computation and Language(80.62%) | Information Retrieval(75.83%),interfer minim,minim target,1,0.0,2017.0,,329d5eef-49b5-4b14-a80c-92eea7bbe2a1
Cryptography and Security(81.74%) | Computation and Language(80.62%) | Information Retrieval(75.83%),minim target,target system,1,0.0,2017.0,,329d5eef-49b5-4b14-a80c-92eea7bbe2a1
Cryptography and Security(81.74%) | Computation and Language(80.62%) | Information Retrieval(75.83%),minim target,interfer minim,1,0.0,2017.0,,329d5eef-49b5-4b14-a80c-92eea7bbe2a1
Graphics(54.09%) | Computers and Society(27.8%) | Human-Computer Interaction(14.49%),case network,paper network,1,0.0,2019.0,,c57e747f-0f56-499a-a4e9-92f9b041f148
Graphics(54.09%) | Computers and Society(27.8%) | Human-Computer Interaction(14.49%),case network,network architectur,1,0.0,2019.0,,c57e747f-0f56-499a-a4e9-92f9b041f148
Graphics(54.09%) | Computers and Society(27.8%) | Human-Computer Interaction(14.49%),paper network,case network,1,0.0,2019.0,,c57e747f-0f56-499a-a4e9-92f9b041f148
Graphics(54.09%) | Computers and Society(27.8%) | Human-Computer Interaction(14.49%),paper network,network architectur,1,0.0,2019.0,,c57e747f-0f56-499a-a4e9-92f9b041f148
Graphics(54.09%) | Computers and Society(27.8%) | Human-Computer Interaction(14.49%),network architectur,paper network,1,0.0,2019.0,,c57e747f-0f56-499a-a4e9-92f9b041f148
Graphics(54.09%) | Computers and Society(27.8%) | Human-Computer Interaction(14.49%),network architectur,case network,1,0.0,2019.0,,c57e747f-0f56-499a-a4e9-92f9b041f148
Emerging Technologies(90.94%) | Mathematical Software(78.8%) | Computation and Language(77.07%),problem resourc,problem resourc schedul,1,0.0,2021.0,,6abcdcf6-e2f9-49fd-8189-f41b5d704dcc
Emerging Technologies(90.94%) | Mathematical Software(78.8%) | Computation and Language(77.07%),problem resourc,resourc schedul,1,0.0,2021.0,,6abcdcf6-e2f9-49fd-8189-f41b5d704dcc
Emerging Technologies(90.94%) | Mathematical Software(78.8%) | Computation and Language(77.07%),resourc schedul,problem resourc,1,0.0,2021.0,,6abcdcf6-e2f9-49fd-8189-f41b5d704dcc
Emerging Technologies(90.94%) | Mathematical Software(78.8%) | Computation and Language(77.07%),resourc schedul,problem resourc schedul,1,0.0,2021.0,,6abcdcf6-e2f9-49fd-8189-f41b5d704dcc
Emerging Technologies(90.94%) | Mathematical Software(78.8%) | Computation and Language(77.07%),problem resourc schedul,problem resourc,1,0.0,2021.0,,6abcdcf6-e2f9-49fd-8189-f41b5d704dcc
Emerging Technologies(90.94%) | Mathematical Software(78.8%) | Computation and Language(77.07%),problem resourc schedul,resourc schedul,1,0.0,2021.0,,6abcdcf6-e2f9-49fd-8189-f41b5d704dcc
