domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",algorithm sensor network,sensor network network,1,0.0,2017.0,,79a9916a-b993-4143-ad37-effbda0f5399
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",problem lifetim sensor,lifetim sensor network,1,0.0,2020.0,,9dd21053-6ac1-429e-bab4-34817133f334
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",problem lifetim sensor,lifetim sensor,1,0.0,2020.0,,9dd21053-6ac1-429e-bab4-34817133f334
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",problem lifetim sensor,sensor devic,1,0.0,2020.0,,9dd21053-6ac1-429e-bab4-34817133f334
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",lifetim sensor network,sensor network delaydeadlin,1,0.0,2020.0,,9dd21053-6ac1-429e-bab4-34817133f334
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",lifetim sensor network,problem lifetim sensor,1,0.0,2020.0,,9dd21053-6ac1-429e-bab4-34817133f334
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",lifetim sensor network,lifetim sensor,1,0.0,2020.0,,9dd21053-6ac1-429e-bab4-34817133f334
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",lifetim sensor network,sensor devic,1,0.0,2020.0,,9dd21053-6ac1-429e-bab4-34817133f334
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network delaydeadlin,problem lifetim sensor,1,0.0,2020.0,,9dd21053-6ac1-429e-bab4-34817133f334
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network delaydeadlin,lifetim sensor network,1,0.0,2020.0,,9dd21053-6ac1-429e-bab4-34817133f334
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network delaydeadlin,lifetim sensor,1,0.0,2020.0,,9dd21053-6ac1-429e-bab4-34817133f334
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network delaydeadlin,sensor devic,1,0.0,2020.0,,9dd21053-6ac1-429e-bab4-34817133f334
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),cloud mdc,cloud mdc cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),cloud mdc,devic applic,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),cloud mdc,devic cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),cloud mdc,devic cloud mdc,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),cloud mdc,mdc cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic cloud mdc,cloud mdc cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic cloud mdc,devic applic,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic cloud mdc,devic cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic cloud mdc,cloud mdc,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic cloud mdc,mdc cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic cloud,cloud mdc cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic cloud,devic applic,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic cloud,devic cloud mdc,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic cloud,cloud mdc,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic cloud,mdc cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),cloud mdc cloud,devic applic,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),cloud mdc cloud,devic cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),cloud mdc cloud,devic cloud mdc,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),cloud mdc cloud,cloud mdc,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),cloud mdc cloud,mdc cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic applic,cloud mdc cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic applic,devic cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic applic,devic cloud mdc,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic applic,cloud mdc,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),devic applic,mdc cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),mdc cloud,cloud mdc cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),mdc cloud,devic applic,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),mdc cloud,devic cloud,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),mdc cloud,devic cloud mdc,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
Computation and Language(73.4%) | Computer Vision and Pattern Recognition(72.88%) | Emerging Technologies(64.28%),mdc cloud,cloud mdc,1,0.0,2019.0,,cca6ef10-b74b-4254-9983-7cc9deef13a3
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless commun,qualiti servic qo,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless commun,network technolog,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless commun,network technolog qualiti,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless commun,qualiti servic,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",qualiti servic qo,network technolog,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",qualiti servic qo,network technolog qualiti,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",qualiti servic qo,wireless commun,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",qualiti servic qo,qualiti servic,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",qualiti servic qo,servic qo,1,0.0,2021.0,,a7bd2cae-5dcd-4c52-9a61-c3d011d1c173
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",qualiti servic,qualiti servic qo,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",qualiti servic,network technolog,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",qualiti servic,network technolog qualiti,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",qualiti servic,wireless commun,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",qualiti servic,servic qo,1,0.0,2021.0,,a7bd2cae-5dcd-4c52-9a61-c3d011d1c173
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network technolog,qualiti servic qo,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network technolog,network technolog qualiti,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network technolog,wireless commun,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network technolog,qualiti servic,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network technolog qualiti,qualiti servic qo,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network technolog qualiti,network technolog,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network technolog qualiti,wireless commun,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network technolog qualiti,qualiti servic,1,0.0,2019.0,,a55580ac-48bb-4a51-8ffa-607af29387b5
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",servic qo,qualiti servic qo,1,0.0,2021.0,,a7bd2cae-5dcd-4c52-9a61-c3d011d1c173
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",servic qo,qualiti servic,1,0.0,2021.0,,a7bd2cae-5dcd-4c52-9a61-c3d011d1c173
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",radio network ccrn,problem radio network,1,0.0,2016.0,,e4eb5af4-1001-448d-bebe-f5e6a9e8b684
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",radio network ccrn,network ccrn,1,0.0,2016.0,,e4eb5af4-1001-448d-bebe-f5e6a9e8b684
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",radio network ccrn,radio network,1,0.0,2016.0,,e4eb5af4-1001-448d-bebe-f5e6a9e8b684
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network ccrn,radio network ccrn,1,0.0,2016.0,,e4eb5af4-1001-448d-bebe-f5e6a9e8b684
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network ccrn,problem radio network,1,0.0,2016.0,,e4eb5af4-1001-448d-bebe-f5e6a9e8b684
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network ccrn,radio network,1,0.0,2016.0,,e4eb5af4-1001-448d-bebe-f5e6a9e8b684
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",radio network,radio network ccrn,1,0.0,2016.0,,e4eb5af4-1001-448d-bebe-f5e6a9e8b684
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",radio network,problem radio network,1,0.0,2016.0,,e4eb5af4-1001-448d-bebe-f5e6a9e8b684
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",radio network,network ccrn,1,0.0,2016.0,,e4eb5af4-1001-448d-bebe-f5e6a9e8b684
