domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber lattic,porouscor crystal fiber,1,0.0,2019.0,,dd4b09c4-86dc-47a1-82e8-e59cb482a520
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method,crystal fiber guid,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method,crystal fiber,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),guid properti,porouscor crystal,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),guid properti,porouscor crystal fiber,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),guid properti,properti element method,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),guid properti,properti element,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),guid properti,element method,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),guid properti,fiber guid properti,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),guid properti,crystal fiber guid,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),guid properti,crystal fiber,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal fiber,porouscor crystal,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal fiber,properti element method,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal fiber,properti element,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal fiber,element method,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal fiber,fiber guid properti,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal fiber,guid properti,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal fiber,crystal fiber guid,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal fiber,crystal fiber,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal fiber,crystal fiber lattic,1,0.0,2019.0,,dd4b09c4-86dc-47a1-82e8-e59cb482a520
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),properti element,porouscor crystal,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),properti element,porouscor crystal fiber,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),properti element,properti element method,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),properti element,element method,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),properti element,fiber guid properti,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),properti element,guid properti,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),properti element,crystal fiber guid,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),properti element,crystal fiber,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber guid,porouscor crystal,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber guid,porouscor crystal fiber,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber guid,properti element method,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber guid,properti element,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber guid,element method,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber guid,fiber guid properti,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber guid,guid properti,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber guid,crystal fiber,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal,porouscor crystal fiber,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal,properti element method,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal,properti element,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal,element method,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal,fiber guid properti,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal,guid properti,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal,crystal fiber guid,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal,crystal fiber,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),porouscor crystal,crystal fiber lattic,1,0.0,2019.0,,dd4b09c4-86dc-47a1-82e8-e59cb482a520
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber transmiss,element method layer,1,0.0,2016.0,,d03cf492-49d4-4452-9d7f-96a68394daf1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber transmiss,crystal fiber,1,0.0,2016.0,,d03cf492-49d4-4452-9d7f-96a68394daf1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),mode area,microstructur fiber,1,0.0,2017.0,,53491042-f7f4-4fd8-b622-1d2f9dc59525
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),mode area,paper design,1,0.0,2017.0,,53491042-f7f4-4fd8-b622-1d2f9dc59525
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),spr pcf biosensor,pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),spr pcf biosensor,fiber pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),spr pcf biosensor,graphen crystal fiber,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),spr pcf biosensor,crystal fiber pcf,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),spr pcf biosensor,spr pcf,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),spr pcf biosensor,crystal fiber,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),graphen crystal fiber,pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),graphen crystal fiber,fiber pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),graphen crystal fiber,crystal fiber pcf,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),graphen crystal fiber,spr pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),graphen crystal fiber,spr pcf,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),graphen crystal fiber,crystal fiber,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf biosensor,fiber pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf biosensor,graphen crystal fiber,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf biosensor,crystal fiber pcf,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf biosensor,spr pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf biosensor,spr pcf,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf biosensor,crystal fiber,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),spr pcf,pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),spr pcf,fiber pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),spr pcf,graphen crystal fiber,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),spr pcf,crystal fiber pcf,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),spr pcf,spr pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),spr pcf,crystal fiber,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf biosensor,pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf biosensor,graphen crystal fiber,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf biosensor,crystal fiber pcf,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf biosensor,spr pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf biosensor,spr pcf,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf biosensor,crystal fiber,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core crystal,paper design,1,0.0,2018.0,,a339f8bd-3f30-41c3-9ca1-c65584e9b1c1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core crystal,design loss,1,0.0,2018.0,,a339f8bd-3f30-41c3-9ca1-c65584e9b1c1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core crystal,core crystal fiber,1,0.0,2018.0,,a339f8bd-3f30-41c3-9ca1-c65584e9b1c1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core crystal,crystal fiber,1,0.0,2018.0,,a339f8bd-3f30-41c3-9ca1-c65584e9b1c1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design loss,core crystal,1,0.0,2018.0,,a339f8bd-3f30-41c3-9ca1-c65584e9b1c1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design loss,paper design,1,0.0,2018.0,,a339f8bd-3f30-41c3-9ca1-c65584e9b1c1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design loss,core crystal fiber,1,0.0,2018.0,,a339f8bd-3f30-41c3-9ca1-c65584e9b1c1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design loss,crystal fiber,1,0.0,2018.0,,a339f8bd-3f30-41c3-9ca1-c65584e9b1c1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core crystal fiber,core crystal,1,0.0,2018.0,,a339f8bd-3f30-41c3-9ca1-c65584e9b1c1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core crystal fiber,paper design,1,0.0,2018.0,,a339f8bd-3f30-41c3-9ca1-c65584e9b1c1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core crystal fiber,design loss,1,0.0,2018.0,,a339f8bd-3f30-41c3-9ca1-c65584e9b1c1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core crystal fiber,crystal fiber,1,0.0,2018.0,,a339f8bd-3f30-41c3-9ca1-c65584e9b1c1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),sensor crystal,crystal fiber pcf,1,0.0,2018.0,,554fb9d6-343e-43bd-a4b5-b07421c21a1f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),sensor crystal,sensor crystal fiber,1,0.0,2018.0,,554fb9d6-343e-43bd-a4b5-b07421c21a1f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),sensor crystal,fiber pcf,1,0.0,2018.0,,554fb9d6-343e-43bd-a4b5-b07421c21a1f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),sensor crystal,crystal fiber,1,0.0,2018.0,,554fb9d6-343e-43bd-a4b5-b07421c21a1f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),sensor crystal fiber,crystal fiber pcf,1,0.0,2018.0,,554fb9d6-343e-43bd-a4b5-b07421c21a1f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),sensor crystal fiber,fiber pcf,1,0.0,2018.0,,554fb9d6-343e-43bd-a4b5-b07421c21a1f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),sensor crystal fiber,sensor crystal,1,0.0,2018.0,,554fb9d6-343e-43bd-a4b5-b07421c21a1f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),sensor crystal fiber,crystal fiber,1,0.0,2018.0,,554fb9d6-343e-43bd-a4b5-b07421c21a1f
