domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),network limit,gsm mobil telephoni,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),literaci countri,need comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),literaci countri,use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),literaci countri,inform technolog issu,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),use inform,technolog issu ehealth,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),use inform,need comput,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),use inform,comput literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),use inform,countri use,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),use inform,comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),use inform,countri use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),use inform,need comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),use inform,literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),use inform,inform technolog issu,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput,technolog issu ehealth,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput,comput literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput,countri use,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput,comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput,countri use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput,need comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput,use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput,literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput,inform technolog issu,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci,technolog issu ehealth,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci,need comput,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci,comput literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci,countri use,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci,countri use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci,need comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci,use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci,literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci,inform technolog issu,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use inform,technolog issu ehealth,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use inform,need comput,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use inform,comput literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use inform,countri use,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use inform,comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use inform,need comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use inform,use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use inform,literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use inform,inform technolog issu,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comparison gsm,shortcom respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comparison gsm,respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comparison gsm,mobil network,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comparison gsm,comparison gsm shortcom,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comparison gsm,mobil network comparison,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comparison gsm,number modif,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comparison gsm,gsm shortcom,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comparison gsm,secur properti,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm shortcom,shortcom respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm shortcom,comparison gsm,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm shortcom,respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm shortcom,mobil network,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm shortcom,comparison gsm shortcom,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm shortcom,mobil network comparison,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm shortcom,number modif,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm shortcom,secur properti,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network comparison,shortcom respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network comparison,comparison gsm,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network comparison,respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network comparison,mobil network,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network comparison,comparison gsm shortcom,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network comparison,number modif,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network comparison,gsm shortcom,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network comparison,secur properti,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number modif,shortcom respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number modif,comparison gsm,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number modif,respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number modif,mobil network,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number modif,comparison gsm shortcom,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number modif,mobil network comparison,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number modif,gsm shortcom,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number modif,secur properti,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur properti,shortcom respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur properti,comparison gsm,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur properti,respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur properti,mobil network,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur properti,comparison gsm shortcom,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur properti,mobil network comparison,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur properti,number modif,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur properti,gsm shortcom,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network,shortcom respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network,comparison gsm,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network,respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network,comparison gsm shortcom,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network,mobil network comparison,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network,number modif,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network,gsm shortcom,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil network,secur properti,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),shortcom respect privaci,comparison gsm,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),shortcom respect privaci,respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),shortcom respect privaci,mobil network,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),shortcom respect privaci,comparison gsm shortcom,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),shortcom respect privaci,mobil network comparison,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),shortcom respect privaci,number modif,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),shortcom respect privaci,gsm shortcom,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),shortcom respect privaci,secur properti,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comparison gsm shortcom,shortcom respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comparison gsm shortcom,comparison gsm,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comparison gsm shortcom,respect privaci,1,0.0,2015.0,,4d156278-604b-4e02-8473-9c642a67666f
