domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network sumproduct,infer case,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer practic,model need,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer practic,answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer practic,need infer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer practic,need infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer practic,queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer practic,result queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer practic,infer approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer practic,result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer practic,approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer practic,infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model need,approach result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model need,model gener perform,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model need,queri answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model need,answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model need,need infer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model need,need infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model need,queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model need,result queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model need,infer approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model need,result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model need,approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model need,infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri,approach result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri,model gener perform,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri,queri answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri,model need,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri,answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri,need infer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri,need infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri,queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri,result queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri,infer approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri,approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri,infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer,approach result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer,model gener perform,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer,queri answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer,model need,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer,answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer,need infer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer,need infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer,result queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer,infer approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer,result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer,approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer,infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri answer,approach result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri answer,model gener perform,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri answer,queri answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri answer,model need,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri answer,answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri answer,need infer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri answer,need infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri answer,queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri answer,infer approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri answer,result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri answer,approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),result queri answer,infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach,approach result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach,model gener perform,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach,queri answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach,model need,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach,answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach,need infer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach,need infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach,queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach,result queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach,infer approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach,result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach,approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach result,approach result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach result,model gener perform,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach result,queri answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach result,model need,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach result,answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach result,need infer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach result,need infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach result,queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach result,result queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach result,result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach result,approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer approach result,infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer approach,approach result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer approach,model gener perform,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer approach,queri answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer approach,model need,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer approach,answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer approach,need infer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer approach,queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer approach,result queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer approach,infer approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer approach,result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer approach,approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer approach,infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),answer practic,approach result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),answer practic,model gener perform,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),answer practic,queri answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),answer practic,model need,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
